author_id,author,institutions,concepts,coauthor_ids,coauthors
https://openalex.org/A5000000300,Masoud Toloue,"The University of Texas Health Science Center at San Antonio|University at Buffalo, State University of New York",Genetic and Pathogenic Study of Plague Bacteria|Molecular Chaperones in Protein Folding and Disease|Molecular Mechanisms of Ion Channels Regulation|Structure and Function of Gap Junctions and Connexins|Structure and Function of Nicotinic Receptors,https://openalex.org/A5007145673|https://openalex.org/A5009505408|https://openalex.org/A5015011276|https://openalex.org/A5016827282|https://openalex.org/A5018684446|https://openalex.org/A5022487976|https://openalex.org/A5028119155|https://openalex.org/A5030872199|https://openalex.org/A5031524882|https://openalex.org/A5033530478|https://openalex.org/A5034797788|https://openalex.org/A5035756158|https://openalex.org/A5041502445|https://openalex.org/A5043038300|https://openalex.org/A5050766937|https://openalex.org/A5058619463|https://openalex.org/A5060552986|https://openalex.org/A5064081008|https://openalex.org/A5067365133|https://openalex.org/A5076940734|https://openalex.org/A5086884133|https://openalex.org/A5100746175|https://openalex.org/A5109948413,Amy Smock|Angela C. Cone|Anjana Chandrasekhar|Atsunori Oshima|Bruce J. Nicholson|Derek L. Beahm|Eileen M. Kasperek|Eric A. Banks|Galen Hand|Gina E. Sosinsky|Guido Gaietta|I. Martha Skerrett|Jean X. Jiang|Jennifer Karcz|Jialu Liu|Kazutoshi Tani|Nicholson J. Bruce|Qian Shi|Shoshanna N. Zucker|Yoko Hiroaki|Yoshinori Fujiyoshi|Y. Woolwine|Zifei Jade Zhou
https://openalex.org/A5000000303,Thomas J. Rillo,Rowan University,Diversity and Conservation of Vascular Plants in Central Europe|Ecological Wisdom in Urban Planning and Design|Human Attitudes and Interactions with Animals and Plants|Lichen Symbiotic Relationships and Ecological Impact,"",""
https://openalex.org/A5000000307,Norem Rf,Tulane University,Epidemiology and Management of Stroke|Management and Treatment of Peripheral Arterial Disease|Prevention and Treatment of Venous Thromboembolism,"",""
https://openalex.org/A5000000311,Daisy Y. Zhang,Northern Arizona University|Seattle Pacific University|University of Washington,Advancements in Density Functional Theory|Advances in Chemical Sensor Technologies|Aromaticity in Organic Molecules and Materials|Chemical Reactions Involving Quantum Tunneling|Conducting Polymer Research|Excited-State Proton Transfer Mechanisms and Applications|Noncovalent Interactions in Molecular Crystals and Supramolecular Chemistry|Nucleophilic Reactivity in Organic Chemistry|Organic Solar Cell Technology|Predicting Antioxidant Activity of Phenolic Compounds|Role of Fluorine in Medicinal Chemistry and Pharmaceuticals|Understanding Reactivity in Organic Reactions,https://openalex.org/A5003090892|https://openalex.org/A5007886088|https://openalex.org/A5011414190|https://openalex.org/A5018348695|https://openalex.org/A5026086176|https://openalex.org/A5047817184|https://openalex.org/A5068671141|https://openalex.org/A5072501758|https://openalex.org/A5087548495|https://openalex.org/A5110195280,C. Thomas|David A. Hrovat|L B. Peter|Manabu Abe|Matthew A. Young|Matthew G. Reed|Melanie D. Burtzoff|Paul A. Lepse|T. L. Porter|Weston Thatcher Borden
https://openalex.org/A5000000320,Varun Gupta,Carnegie Mellon University|Northwestern University|University of Chicago|University of Illinois Chicago|University of Pennsylvania,Adaptation to Concept Drift in Data Streams|Ad Hoc Wireless Networks Research|Advanced Cryptographic Schemes and Protocols|Bayesian Monte Carlo Methods in Scientific Inference|Blind Source Separation and Independent Component Analysis|Characterization and Detection of Android Malware|Cloud Computing and Big Data Technologies|Cognitive Radio Networks and Spectrum Management|Combinatorial Optimization and Complexity Theory|Content-Centric Networking for Information Delivery|Coordination and Information Sharing in Supply Chains|Crowdsourcing for Research and Data Collection|Decentralized Inference in Wireless Sensor Networks|Delay-Tolerant Networking in Mobile Ad Hoc Networks|Demand Response in Smart Grids|Design and Control of Warehouse Operations|Detection and Prevention of Phishing Attacks|Distributed Coordination in Online Robotics Research|Distributed Fault Tolerance and Consistency in Systems|Distributed Storage Systems and Network Coding|Economic Analysis of Retail and Marketing Strategies|Econophysics: Complexity in Financial Markets|Efficient Power Control in Wireless Networks|End-to-End Congestion Control in Networks|Energy Consumption in Mobile Devices and Networks|Energy Efficiency in Manufacturing and Industry Sector|Existence and Dynamics of Monetary Equilibrium Models|Eye Tracking in Human-Computer Interaction|Game Artificial Intelligence Research|Gamification in Education and Learning|Graph Neural Network Models and Applications|Implications of Shared Autonomous Vehicle Services|Integration of Electric Vehicles in Power Systems|Internet Users' Information Privacy Concerns|Learning and Inference in Bayesian Networks|Machine Learning for Internet Traffic Classification|Mechanism Design in Auctions and Procurement Contracts|Methods for Handling Missing Data in Statistical Analysis|Modeling and Control of Petri Nets in Systems|Modeling Risk in Insurance and Finance|Network Analysis of Psychopathology and Mental Disorders|Network Intrusion Detection and Defense Mechanisms|Operations Management in Call Centers|Optimization Methods in Machine Learning|Optimization of Assembly Line Balancing Problems|Optimization of Cutting and Packing Problems|Optimization of Multi-Armed Bandit Problems|Optimization Techniques in Simulation Modeling|Optimizing Information Freshness in Communication Networks|Parallel Computing and Performance Optimization|Quantum Computing and Simulation|Quantum Information and Computation|Random Matrix Theory and Its Applications|Regularization and Variable Selection Methods|Scalable Peer-to-Peer Network Architectures|Scheduling Problems in Manufacturing Systems|Smart Parking Solutions and Management|Social and Psychological Aspects of Online Gaming|Statistical Mechanics of Complex Networks|Statistical Physics of Opinion Dynamics|Stochastic Thermodynamics and Fluctuation Theorems|Theory and Applications of Compressed Sensing|Theory and Applications of Option Pricing Models|Treatment and Mechanisms of Complex Pain Syndromes|Understanding Attitudes Towards Public Transport and Private Car|Vehicle Routing Problem and Variants|Wireless Communication and Network Optimization,https://openalex.org/A5001350443|https://openalex.org/A5001675316|https://openalex.org/A5001864487|https://openalex.org/A5008573881|https://openalex.org/A5008882694|https://openalex.org/A5009970116|https://openalex.org/A5010992210|https://openalex.org/A5012916983|https://openalex.org/A5013049879|https://openalex.org/A5015828722|https://openalex.org/A5016868056|https://openalex.org/A5017073972|https://openalex.org/A5021793534|https://openalex.org/A5022106651|https://openalex.org/A5024346889|https://openalex.org/A5024854057|https://openalex.org/A5031580225|https://openalex.org/A5032189208|https://openalex.org/A5032733831|https://openalex.org/A5035737339|https://openalex.org/A5037047447|https://openalex.org/A5037557529|https://openalex.org/A5044201440|https://openalex.org/A5053590883|https://openalex.org/A5060923104|https://openalex.org/A5065147339|https://openalex.org/A5066126462|https://openalex.org/A5067821332|https://openalex.org/A5068542108|https://openalex.org/A5068719520|https://openalex.org/A5071571490|https://openalex.org/A5072895263|https://openalex.org/A5075488303|https://openalex.org/A5078312261|https://openalex.org/A5083215472|https://openalex.org/A5085538238|https://openalex.org/A5086779981|https://openalex.org/A5087606614|https://openalex.org/A5091637951|https://openalex.org/A5100357334|https://openalex.org/A5100689408|https://openalex.org/A5100711127|https://openalex.org/A5105471146|https://openalex.org/A5107909539|https://openalex.org/A5110373043|https://openalex.org/A5111483107|https://openalex.org/A5111978211,Alan Scheller Wolf|Ana Bušić|Andrew A. Chien|Anshul Gandhi|Ari Goldbloom-Helzner|Azita Parsaeian|Benjamin Moseley|Bert Zwart|Chaojie Zhang|Deniz Akturk|Diego Klabjan|Gregory R. Ganger|Hersh Sanghvi|Hrishikesh Amur|James Cipar|Jean Mairesse|J. G. Dai|JN Matthews|Joel Hypolite|John R. Birge|Karl Sigman|Karsten Schwan|Laurens Debo|Linwei Xin|Lisa HIllas|Luyi Yang|Michael A. Kozuch|Michelle Burroughs|Ming Yu|Mladen Kolar|Mor Harchol‐Balter|Neil Walton|Ozan Candogan|Qiaomin Xie|René Caldentey|Rishabh Joshi|Sai Sandeep|Sarah Cannon|Stephen Mell|Ward Whitt|Xinyue Li|Yue Cui|Yuwei Luo|Zi Ling|Ziwen Wang|Zuguang Gao
https://openalex.org/A5000000328,Hanqi Zhang,New York University,Automatic Keyword Extraction from Textual Data|Cognitive Load Theory in Multimedia Learning|Neural Mechanisms of Cognitive Control and Decision Making,https://openalex.org/A5067482653,Sukbin Lim
https://openalex.org/A5000000333,Emmalei Huber,University of Rochester,Adaptation of Tendon and Skeletal Muscle to Mechanical Loading|Ankle Injuries and Disorders in Sports Medicine|Treatment and Outcomes of Hand Injuries,https://openalex.org/A5021638952|https://openalex.org/A5039961388|https://openalex.org/A5068604707|https://openalex.org/A5090026354,Jessica E. Goetz|John E. Femino|Joshua N. Tennant|Phinit Phisitkul
https://openalex.org/A5000000335,Larry W. Spradley,Lamar University,Innovations in Management Education and Curriculum Development|Skills and Attributes in Accounting Education,https://openalex.org/A5063030666,Brenda D. Spradley
https://openalex.org/A5000000336,Jacek Wójcik,Cornell University|University of Colorado Boulder,Chemical Reactions Involving Quantum Tunneling|Excited-State Proton Transfer Mechanisms and Applications|G-Quadruplex DNA Structures and Functions|Macromolecular Crystallography Techniques|Microbial Production of Polyglutamic Acid|Peptide Synthesis and Drug Discovery|Protein Structure Prediction and Analysis|Quantum Coherence in Photosynthesis and Aqueous Systems|Role of Porphyrins and Phthalocyanines in Materials Chemistry,https://openalex.org/A5002136860|https://openalex.org/A5019296875|https://openalex.org/A5022473461|https://openalex.org/A5022665888|https://openalex.org/A5052812124|https://openalex.org/A5058327282|https://openalex.org/A5070425009|https://openalex.org/A5074274772|https://openalex.org/A5085842577|https://openalex.org/A5087430326|https://openalex.org/A5108685422|https://openalex.org/A5113625729,Harold A. Scheraga|Jacek Dobkowski|Jacek Waluk|Jennifer Grant|Jorge A. Vila|Josef Michl|Karl‐Heinz Altmann|K.‐H. ALTMANN|Maximiliano Vásquez|Robert Kołos|Roger Williams|Wiktor Koźmiński
https://openalex.org/A5000000338,L. F. Attdrieth,University of Illinois Urbana-Champaign,Anesthesia and Sedation Management|Management of Poisoning and Toxic Exposures,https://openalex.org/A5043884843|https://openalex.org/A5087931188,H. S. Booth|W. C. Morris
https://openalex.org/A5000000353,Seyedramin Pajoumshariati,Cornell University|University of South Carolina,3D Bioprinting Technology|Biomedical Applications of Graphene Nanomaterials|Bone Tissue Engineering and Biomaterials|Cancer Stem Cells and Tumor Metastasis|Colloidal Particles in Complex Systems|Diversity and Function of Gut Microbiome|Droplet Microfluidics Technology|Electrospun Nanofibers in Biomedical Applications|Formation and Application of Food Nanoemulsions|Microfluidic Techniques for Particle Manipulation and Separation|Surfactant Aggregation and Self-Assembly Phenomena,https://openalex.org/A5008392252|https://openalex.org/A5014201645|https://openalex.org/A5027338603|https://openalex.org/A5043754018|https://openalex.org/A5046079526|https://openalex.org/A5049868468|https://openalex.org/A5059162298|https://openalex.org/A5061306283|https://openalex.org/A5089714758|https://openalex.org/A5101572306|https://openalex.org/A5101678575|https://openalex.org/A5101712994,Alireza Abbaspourrad|Belgin Dogan|Chen Tan|Daniel Wesner|Kenneth W. Simpson|M. Arshadi|Michael L. Shuler|Michelle C. Lee|Morteza Azizi|Paula G. Miller|Shiying Zhang|Zhang Shi-ying
https://openalex.org/A5000000356,CATHERINE C. CUTBILL,University of Virginia,Israeli-Palestinian Conflict and Ethnic Identity in Israel|Media Influence on Middle Eastern Politics,"",""
https://openalex.org/A5000000368,LINDA A. MEMBRENO,"University of California, San Francisco",Diagnosis and Management of Adrenal Insufficiency|Effects of Stress on Brain Function and Health|Hereditary Angioedema: Molecular Mechanisms and Clinical Management|Impact of HIV Infection on Cardiovascular Health|Mineral Metabolism in Chronic Kidney Disease|Molecular Mechanisms of Ras Signaling Pathways|Role of AMP-Activated Protein Kinase in Cellular Metabolism,https://openalex.org/A5000418334|https://openalex.org/A5012080821|https://openalex.org/A5012159683|https://openalex.org/A5014707324|https://openalex.org/A5016029472|https://openalex.org/A5038327346|https://openalex.org/A5043631597|https://openalex.org/A5059238236|https://openalex.org/A5075007977|https://openalex.org/A5086848305,Dolores Shoback|Edie Cobb|Edward G. Biglieri|Ilan Irony|JANET G. McGHEE|RAUL GAGUCAS|Robert F. Klein|Scott J. Woodley|Tsui‐Hua Chen|W. Dere
https://openalex.org/A5000000371,Virginia B. Collings,University of Pittsburgh,Breath Analysis Technology|Olfactory Dysfunction in Health and Disease|Sweeteners' Taste and Impact on Health,https://openalex.org/A5020213661|https://openalex.org/A5025786216|https://openalex.org/A5050756417|https://openalex.org/A5065742648|https://openalex.org/A5068742673|https://openalex.org/A5103506839|https://openalex.org/A5108390476,Donald H. McBurney|James C. Boudreau|Joseph Oravec|Lauren Lindberg|Lawrence M. Glanz|Thomas E. Nelson|William G. Anderson
https://openalex.org/A5000000372,Jessica Kennett Clark,University of Virginia,Adult Neurogenesis and Brain Development|Molecular Mechanisms of Cardiac Development and Regeneration|Zebrafish as a Model Organism for Multidisciplinary Research,https://openalex.org/A5063732167|https://openalex.org/A5072249960|https://openalex.org/A5074669984|https://openalex.org/A5075979748|https://openalex.org/A5113685151,Ashley C. O’Keefe|Lori Sussel|Michael P. Matise|Sarah Kucenas|Teresa L. Mastracci
https://openalex.org/A5000000400,Karen L. Himmel,University of Minnesota|University of Wisconsin–Madison,Acute Myeloid Leukemia|Endoplasmic Reticulum Stress and Unfolded Protein Response|Epidemiology and Treatment of Childhood Leukemia|Gene Therapy Techniques and Applications|Genomic Aberrations and Treatment of Chronic Lymphocytic Leukemia|Genomic Expression and Function in Yeast Organism|Protein Arginine Methylation in Mammals|Regulation and Function of Microtubules in Cell Division|Regulation of Chromatin Structure and Function|Regulation of RNA Processing and Function|Role of Retinoic Acid in Biological Processes|Targeted Protein Degradation in Biomedical Research|Ubiquitin-Proteasome Proteolytic Pathway,https://openalex.org/A5005626540|https://openalex.org/A5006796289|https://openalex.org/A5009883772|https://openalex.org/A5020584779|https://openalex.org/A5026497781|https://openalex.org/A5027639088|https://openalex.org/A5027806317|https://openalex.org/A5029795537|https://openalex.org/A5035774267|https://openalex.org/A5050213589|https://openalex.org/A5067643729|https://openalex.org/A5069676249|https://openalex.org/A5072355780|https://openalex.org/A5081892369|https://openalex.org/A5087701085|https://openalex.org/A5103026123,Adam J. Dupuy|Bin Yin|David A. Largaespada|Doris Ursic|Feng Bi|John C. Sedbrook|John D. Shaughnessy|Linda Jones|Mei Lin Maunakea|Michael R. Culbertson|Michelle M. Le Beau|Nader Omidvar|Sabina Ševčı́ková|Scott C. Kogan|Thelma R. Tennant|Yi Zheng
https://openalex.org/A5000000420,Merope Versi,University of Pittsburgh,Dynamic Assessment in Educational Psychology|Emotion Regulation and Psychopathology in Children and Adolescents|Factors Affecting Student Engagement in Education,https://openalex.org/A5035999553|https://openalex.org/A5088214448,Mary Margaret Kerr|Tamara S. Hoier
https://openalex.org/A5000000421,Nikolas J. Osvalds,Brown University,Biomechanical Analysis of Golf Swing Performance|Innovative Methods in Physics Education|Sports Science and Performance Analysis,https://openalex.org/A5019062338,Joseph J. Crisco
https://openalex.org/A5000000425,Pegor Papazian,Massachusetts Institute of Technology,Analysis and Modeling of Urban Street Networks|Applications of 3D City Models|Architectural Geometry and Artistic Representation|Economy and Society in Ancient Rome|History of Science and Technology Development,https://openalex.org/A5112454028,Josep Fargas
https://openalex.org/A5000000441,Jennifer Nykiel,University of Chicago,Effects of Bariatric Surgery on Obesity and Diabetes|Genomic Imprinting and Parental Gene Expression Control|Mineral Metabolism in Chronic Kidney Disease,https://openalex.org/A5034165017,Andrew Levinson
